code,name,formation_datetime,formation_lat,formation_lon,ACE,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL051896,UNNAMED,1896-10-07 00:00:00,22.5,268.8,13.8,64.17594146728516,10.53801155090332,21.90684700012207,49.782772064208984,27.4950008392334,27.4950008392334,29.183000564575195,29.183000564575195,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL061896,UNNAMED,1896-10-26 06:00:00,8.7,315.8,33.065,81.23434448242188,70.8470687866211,73.70721435546875,76.52122497558594,28.56300163269043,28.56300163269043,28.56300163269043,28.56300163269043,25.146163508270828,25.146163508270828,25.146163508270828,25.146163508270828
AL071896,UNNAMED,1896-11-27 00:00:00,10.9,298.9,2.2525,54.92097091674805,66.5833969116211,70.79126739501953,57.35028839111328,28.018001556396484,28.018001556396484,28.018001556396484,28.018001556396484,38.88563224797465,38.88563224797465,38.88563224797465,38.88563224797465
AL011897,UNNAMED,1897-08-31 06:00:00,14.0,336.0,24.6775,78.361083984375,69.49884033203125,60.35367965698242,56.408470153808594,26.468000411987305,26.468000411987305,26.468000411987305,26.468000411987305,28.7687836176643,28.7687836176643,28.7687836176643,28.7687836176643
AL021897,UNNAMED,1897-09-10 06:00:00,23.7,280.0,7.37,63.05329895019531,62.423709869384766,75.92115020751953,57.18122863769531,28.99300193786621,28.99300193786621,28.99300193786621,29.7080020904541,10.50141084969045,10.50141084969045,10.50141084969045,10.50141084969045
AL031897,UNNAMED,1897-09-20 12:00:00,24.3,276.2,6.15,67.35576629638672,70.42259216308594,77.23399353027344,64.00055694580078,29.075000762939453,29.075000762939453,29.075000762939453,29.075000762939453,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL041897,UNNAMED,1897-09-25 00:00:00,19.6,277.1,2.7875,77.75438690185547,57.91730499267578,64.0203628540039,79.37753295898438,29.250001907348633,29.250001907348633,29.250001907348633,29.250001907348633,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL051897,UNNAMED,1897-10-09 18:00:00,12.4,298.3,11.6975,62.56177520751953,56.70149230957031,64.10324096679688,68.63713073730469,28.47300148010254,28.47300148010254,28.47300148010254,28.59800148010254,35.62351483198271,35.62351483198271,35.62351483198271,35.62351483198271
AL061897,UNNAMED,1897-10-23 06:00:00,24.5,282.7,8.935,79.19854736328125,80.65403747558594,51.415771484375,62.215293884277344,28.198001861572266,28.198001861572266,28.198001861572266,28.198001861572266,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL011898,UNNAMED,1898-08-02 00:00:00,26.8,280.8,2.0225,63.8341064453125,44.61833953857422,62.62586975097656,48.1932487487793,29.325000762939453,28.873001098632812,28.873001098632812,28.873001098632812,19.595736754466603,19.595736754466603,19.595736754466603,19.595736754466603
AL021898,UNNAMED,1898-08-30 06:00:00,29.3,280.9,3.89,77.42308807373047,48.73177719116211,66.4665756225586,70.9905014038086,28.690000534057617,28.690000534057617,28.690000534057617,28.690000534057617,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL031898,UNNAMED,1898-09-03 06:00:00,40.8,317.9,5.2225,33.14485549926758,49.23986053466797,47.049015045166016,62.18317031860352,23.23500061035156,24.40800094604492,24.40800094604492,24.40800094604492,20.051749775703367,20.051749775703367,20.051749775703367,20.051749775703367
AL041898,UNNAMED,1898-09-05 12:00:00,11.2,333.1,40.8025,66.35140991210938,70.5914306640625,67.5918197631836,76.49716186523438,27.11800193786621,27.11800193786621,26.698001861572266,26.698001861572266,39.44677569268352,39.44677569268352,39.44677569268352,39.44677569268352
AL051898,UNNAMED,1898-09-12 06:00:00,12.9,280.9,8.615,70.05746459960938,67.45975494384766,65.85760498046875,60.555294036865234,28.128002166748047,28.128002166748047,28.128002166748047,27.73000144958496,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL061898,UNNAMED,1898-09-20 12:00:00,11.0,280.2,7.8375,74.82709503173828,70.10283660888672,88.47697448730469,66.01010131835938,28.08500099182129,28.08500099182129,28.08500099182129,28.08500099182129,28.532974356180823,28.532974356180823,28.532974356180823,28.532974356180823
AL071898,UNNAMED,1898-09-25 00:00:00,16.2,301.7,25.835,61.87675094604492,55.19390869140625,69.45571899414062,89.930908203125,27.998001098632812,27.998001098632812,27.998001098632812,27.998001098632812,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL081898,UNNAMED,1898-09-25 18:00:00,20.5,275.5,1.295,73.15007019042969,73.61212921142578,71.65875244140625,55.25831604003906,28.90800094604492,28.90800094604492,28.90800094604492,28.90800094604492,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL091898,UNNAMED,1898-10-02 06:00:00,11.4,302.3,13.2475,61.062625885009766,56.67299270629883,64.28992462158203,66.94966125488281,28.345001220703125,28.448001861572266,28.448001861572266,28.448001861572266,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL101898,UNNAMED,1898-10-21 00:00:00,18.5,274.2,1.6575,67.76519012451172,73.93632507324219,58.64937973022461,60.62210464477539,28.673002243041992,28.673002243041992,28.673002243041992,28.673002243041992,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL111898,UNNAMED,1898-10-27 06:00:00,17.9,298.8,7.5325,56.50100326538086,45.86582565307617,38.41421127319336,61.80378723144531,28.01500129699707,28.01500129699707,28.01500129699707,28.01500129699707,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL011899,UNNAMED,1899-06-26 12:00:00,27.5,267.0,0.6125,67.9303207397461,40.323856353759766,14.710680961608888,60.43059921264648,27.39800071716309,27.39800071716309,27.39800071716309,27.39800071716309,31.16423489137456,31.16423489137456,31.16423489137456,31.16423489137456
AL021899,UNNAMED,1899-07-28 12:00:00,17.0,290.5,8.2225,57.300392150878906,40.748016357421875,44.434268951416016,49.52472686767578,27.873001098632812,27.873001098632812,27.873001098632812,27.873001098632812,17.97695245767586,17.97695245767586,17.97695245767586,17.97695245767586
AL031899,UNNAMED,1899-08-03 00:00:00,11.7,329.0,79.1275,82.46749877929688,61.971946716308594,57.87691879272461,62.12098693847656,27.275001525878903,26.950000762939453,26.950000762939453,26.950000762939453,40.08715524104953,40.08715524104953,40.08715524104953,40.08715524104953
AL041899,UNNAMED,1899-08-29 06:00:00,16.8,302.7,18.5775,70.37519073486328,46.10776901245117,41.07583236694336,44.106109619140625,27.965002059936523,27.965002059936523,27.965002059936523,27.965002059936523,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL051899,UNNAMED,1899-09-03 00:00:00,13.2,321.6,36.495,70.98411560058594,56.05136489868164,59.89155960083008,53.79785919189453,27.05000114440918,26.410001754760746,26.410001754760746,26.410001754760746,35.80187535153172,35.80187535153172,35.80187535153172,35.80187535153172
AL061899,UNNAMED,1899-10-02 06:00:00,20.0,275.9,4.5475,62.49018859863281,61.55617141723633,70.70524597167969,67.59783172607422,28.3700008392334,28.905000686645508,28.905000686645508,28.905000686645508,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL071899,UNNAMED,1899-10-10 12:00:00,10.0,325.0,2.72,67.95135498046875,71.5365219116211,71.4521484375,58.27183532714844,27.815000534057617,27.815000534057617,27.815000534057617,27.500001907348633,35.95149625565254,35.95149625565254,35.95149625565254,35.95149625565254
AL081899,UNNAMED,1899-10-15 12:00:00,25.5,282.5,1.13,58.72793960571289,39.500545501708984,57.02315139770508,68.30335998535156,27.58500099182129,27.58500099182129,27.58500099182129,27.58500099182129,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL091899,UNNAMED,1899-10-26 00:00:00,16.2,281.2,14.4425,72.75688934326172,66.2025375366211,54.09332275390625,54.16468048095703,28.623001098632812,28.623001098632812,28.623001098632812,28.623001098632812,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL101899,UNNAMED,1899-11-07 00:00:00,11.7,281.7,2.2725,68.12947082519531,67.1864242553711,83.30730438232422,76.66912841796875,28.155000686645508,28.155000686645508,28.345001220703125,28.345001220703125,29.16724713852336,29.16724713852336,29.16724713852336,29.16724713852336
AL011900,UNNAMED,1900-08-27 00:00:00,15.0,317.9,29.0625,71.18523406982422,48.65389251708984,42.46428298950195,48.35032272338867,26.13300132751465,26.13300132751465,26.13300132751465,26.13300132751465,38.80470881237469,38.80470881237469,38.80470881237469,38.80470881237469
AL021900,UNNAMED,1900-09-07 00:00:00,14.5,332.0,24.9675,64.68231201171875,51.535858154296875,49.337589263916016,57.68904113769531,26.965002059936523,26.965002059936523,26.113000869750977,26.113000869750977,33.05557893060946,33.05557893060946,33.05557893060946,33.05557893060946
AL031900,UNNAMED,1900-09-08 12:00:00,10.0,341.5,27.3,85.28010559082031,76.07112884521484,63.9041862487793,75.52365112304688,27.29300117492676,27.29300117492676,27.29300117492676,26.593000411987305,34.38398680431955,34.38398680431955,34.38398680431955,34.38398680431955
AL041900,UNNAMED,1900-09-11 00:00:00,20.0,274.8,2.185,78.6519775390625,65.25894927978516,54.764068603515625,49.70060729980469,28.86800193786621,28.86800193786621,28.86800193786621,28.913002014160156,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL051900,UNNAMED,1900-10-04 06:00:00,21.2,298.7,6.405,56.17047500610352,51.31926727294922,45.68889999389648,50.77738952636719,27.843000411987305,27.843000411987305,28.00800132751465,28.00800132751465,26.9110924472448,26.9110924472448,26.9110924472448,26.9110924472448
AL061900,UNNAMED,1900-10-10 06:00:00,21.0,268.6,2.515,71.63241577148438,68.15843200683594,44.40349578857422,54.059688568115234,27.830001831054688,27.830001831054688,27.830001831054688,28.76000213623047,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL071900,UNNAMED,1900-10-24 00:00:00,15.0,295.5,2.585,54.39490509033203,42.3852424621582,41.0948600769043,42.04580307006836,28.84800148010254,28.84800148010254,28.84800148010254,28.84800148010254,28.10537295306112,28.10537295306112,28.10537295306112,28.10537295306112
AL011901,UNNAMED,1901-06-11 00:00:00,19.3,277.7,1.1025,80.00651550292969,56.8996467590332,54.68315887451172,67.16468811035156,28.39800071716309,28.39800071716309,28.39800071716309,27.66800117492676,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL021901,UNNAMED,1901-07-01 12:00:00,9.0,306.0,10.4725,69.076416015625,57.60951614379883,69.45713806152344,48.45580291748047,27.910001754760746,27.75800132751465,27.75800132751465,27.75800132751465,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL031901,UNNAMED,1901-07-04 00:00:00,9.5,304.5,10.6375,75.50993347167969,66.46095275878906,55.462677001953125,65.46401977539062,28.048002243041992,28.048002243041992,27.97300148010254,27.97300148010254,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL041901,UNNAMED,1901-08-02 00:00:00,32.6,321.6,12.4725,54.6240119934082,32.058876037597656,19.101537704467773,41.45185089111328,25.84800148010254,24.843000411987305,24.843000411987305,24.843000411987305,45.72385517490497,45.72385517490497,45.72385517490497,45.72385517490497
AL051901,UNNAMED,1901-08-18 12:00:00,11.5,307.0,1.2525,57.99064636230469,46.19071578979492,57.75202941894531,52.94628143310547,28.19300079345703,28.19300079345703,28.19300079345703,28.19300079345703,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL061901,UNNAMED,1901-08-25 12:00:00,16.0,338.0,6.3475,60.30143356323242,64.69947052001953,59.39656448364258,55.475807189941406,26.038002014160156,26.038002014160156,26.038002014160156,26.038002014160156,26.354929600468218,26.354929600468218,26.354929600468218,26.354929600468218
AL071901,UNNAMED,1901-08-29 06:00:00,13.6,337.6,28.6425,78.2780990600586,67.3131103515625,68.4792251586914,64.82750701904297,26.825000762939453,26.825000762939453,26.825000762939453,26.825000762939453,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL081901,UNNAMED,1901-09-09 06:00:00,17.6,309.3,10.4025,55.006324768066406,52.848350524902344,64.38643646240234,61.78710174560547,27.395000457763672,27.395000457763672,27.395000457763672,27.36800193786621,49.21100113233144,49.21100113233144,49.21100113233144,49.21100113233144
AL091901,UNNAMED,1901-09-12 00:00:00,11.1,331.9,3.68,79.31535339355469,61.02652359008789,69.7215805053711,76.59453582763672,27.468000411987305,27.468000411987305,27.468000411987305,27.328001022338867,39.44677569268352,39.44677569268352,39.44677569268352,39.44677569268352
AL101901,UNNAMED,1901-09-21 00:00:00,13.7,287.0,5.59,65.58650970458984,74.1949234008789,70.47552490234375,68.98754119873047,28.455001831054688,28.455001831054688,28.455001831054688,28.455001831054688,31.454367326938957,31.454367326938957,31.454367326938957,31.454367326938957
AL111901,UNNAMED,1901-10-05 00:00:00,12.0,308.5,7.005,61.81097030639648,56.46891784667969,61.99761199951172,53.11525344848633,27.86000061035156,27.86000061035156,28.115001678466797,28.115001678466797,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL121901,UNNAMED,1901-10-15 00:00:00,21.0,280.0,2.4875,34.20018768310547,40.26327896118164,67.64507293701172,58.84813690185547,28.785001754760746,28.785001754760746,28.785001754760746,28.785001754760746,10.55547354354685,10.55547354354685,10.55547354354685,10.55547354354685
AL131901,UNNAMED,1901-10-30 12:00:00,19.3,292.7,7.4925,43.91575622558594,52.32563018798828,62.27567672729492,64.79542541503906,28.393001556396484,28.393001556396484,28.393001556396484,28.393001556396484,24.43760863147217,24.43760863147217,24.43760863147217,24.43760863147217
AL011902,UNNAMED,1902-06-12 12:00:00,17.7,276.0,3.4025,65.45018005371094,63.50762939453125,60.11714553833008,59.82545471191406,28.02300071716309,28.02300071716309,28.02300071716309,27.678001403808594,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL021902,UNNAMED,1902-06-21 00:00:00,17.2,267.9,5.1675,85.62149810791016,77.02518463134766,55.75807189941406,67.58893585205078,,,,,18.640774571447903,18.640774571447903,18.640774571447903,18.640774571447903
AL031902,UNNAMED,1902-09-16 06:00:00,7.7,329.2,13.2,81.34986114501953,67.9847183227539,69.3664779663086,77.5704574584961,27.415000915527344,27.415000915527344,27.415000915527344,27.415000915527344,34.36012780588752,34.36012780588752,34.36012780588752,34.36012780588752
AL041902,UNNAMED,1902-10-03 00:00:00,14.0,266.2,14.0725,86.04446411132812,83.16896057128906,83.24134826660156,81.88230895996094,29.04300117492676,29.488000869750977,29.488000869750977,29.488000869750977,17.67122310358357,17.67122310358357,17.67122310358357,17.67122310358357
AL051902,UNNAMED,1902-11-01 00:00:00,20.0,292.7,4.5575,60.069786071777344,46.398536682128906,35.54616928100586,55.982608795166016,27.788002014160156,28.498001098632812,28.498001098632812,28.498001098632812,24.43760863147217,24.43760863147217,24.43760863147217,24.43760863147217
AL011903,UNNAMED,1903-07-21 00:00:00,20.0,292.2,6.5,79.36378479003906,51.01715087890625,54.67951202392578,63.90169906616211,28.078001022338867,28.078001022338867,28.078001022338867,28.078001022338867,24.43760863147217,24.43760863147217,24.43760863147217,24.43760863147217
AL021903,UNNAMED,1903-08-06 06:00:00,11.8,317.7,28.95,53.67748260498047,50.36248016357422,48.214942932128906,44.599666595458984,26.805002212524418,26.805002212524418,26.24300193786621,26.24300193786621,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL031903,UNNAMED,1903-09-09 06:00:00,21.4,287.6,11.125,78.78401184082031,61.56412124633789,63.90596389770508,47.98405075073242,28.47300148010254,28.47300148010254,28.47300148010254,28.36800193786621,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL041903,UNNAMED,1903-09-12 00:00:00,22.5,304.4,9.9475,53.08677673339844,41.117923736572266,47.04615783691406,47.27965545654297,27.43800163269043,27.43800163269043,27.43800163269043,27.780000686645508,41.56828140593505,41.56828140593505,41.56828140593505,41.56828140593505
AL051903,UNNAMED,1903-09-19 00:00:00,20.8,288.4,2.9075,67.03324127197266,39.627323150634766,55.26689147949219,63.769493103027344,28.76000213623047,28.76000213623047,28.76000213623047,28.76000213623047,16.954162919700757,16.954162919700757,16.954162919700757,16.954162919700757
AL061903,UNNAMED,1903-09-26 06:00:00,22.9,301.2,9.8275,74.37767028808594,60.961090087890625,48.66304016113281,52.53580093383789,27.55000114440918,27.55000114440918,27.55000114440918,27.55000114440918,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL071903,UNNAMED,1903-10-01 00:00:00,17.7,302.7,18.6175,56.65314102172851,38.93157196044922,57.91376495361328,60.17326736450195,27.935001373291016,27.840002059936523,27.840002059936523,27.840002059936523,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
