,storm_id,storm_name,date,time,record_id,status,lat,lon,max_wind_kt,min_slp_mb,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
500,AL032008,CRISTOBAL,2008-07-19,0000,,TD,31.7N,79.8W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
669,AL042008,DOLLY,2008-07-20,1200,,TS,17.8N,83.6W,40.0,1008.0,100,150,0,0,0,0,0,0,0,0,0,0,-999
832,AL052008,EDOUARD,2008-08-03,1200,,TD,28.1N,87.4W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
980,AL062008,FAY,2008-08-15,1200,,TD,18.4N,67.4W,30.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1111,AL072008,GUSTAV,2008-08-25,0000,,TD,13.5N,67.4W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1231,AL082008,HANNA,2008-08-28,0000,,TD,19.4N,57.3W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1338,AL092008,IKE,2008-09-01,0600,,TD,17.2N,37.0W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1436,AL102008,JOSEPHINE,2008-09-02,0000,,TD,12.3N,21.9W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1518,AL112008,KYLE,2008-09-25,0000,,TD,21.5N,70.0W,30.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1593,AL122008,LAURA,2008-09-26,0000,,EX,39.0N,35.0W,40.0,1011.0,0,0,360,420,0,0,0,0,0,0,0,0,-999
1657,AL132008,MARCO,2008-10-06,0000,,TD,18.5N,91.7W,25.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1713,AL142008,NANA,2008-10-12,0600,,TD,15.5N,36.6W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1763,AL152008,OMAR,2008-10-13,0600,,TD,15.4N,69.0W,25.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1809,AL162008,SIXTEEN,2008-10-14,1200,,TD,15.5N,82.8W,25.0,1004.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1846,AL172008,PALOMA,2008-11-05,1800,,TD,13.7N,81.7W,25.0,1004.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
157,AL012009,ONE,2009-05-26,1800,,LO,30.6N,75.4W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
328,AL022009,ANA,2009-08-10,0600,,LO,14.3N,24.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
501,AL032009,BILL,2009-08-15,0600,,TD,11.8N,32.0W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
670,AL042009,CLAUDETTE,2009-08-16,0600,,TD,27.0N,83.4W,30.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
833,AL052009,DANNY,2009-08-26,0900,G,TS,24.3N,69.6W,40.0,1009.0,120,120,0,120,0,0,0,0,0,0,0,0,-999
981,AL062009,ERIKA,2009-09-01,1800,,TS,16.7N,57.3W,45.0,1007.0,105,90,0,0,0,0,0,0,0,0,0,0,-999
1112,AL072009,FRED,2009-09-07,1800,,TD,11.8N,24.0W,30.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1232,AL082009,EIGHT,2009-09-25,0600,,LO,14.8N,29.0W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1339,AL092009,GRACE,2009-09-27,1800,,EX,46.0N,43.2W,55.0,995.0,0,0,285,195,0,0,120,105,0,0,0,0,-999
1437,AL102009,HENRI,2009-10-06,0000,,TD,15.1N,49.2W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1519,AL112009,IDA,2009-11-04,0600,,TD,11.0N,81.3W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
158,AL012010,ALEX,2010-06-24,1800,,LO,15.9N,82.0W,25.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
329,AL022010,TWO,2010-07-07,0600,,LO,21.5N,91.1W,25.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
502,AL032010,BONNIE,2010-07-22,0600,,TD,21.5N,73.8W,30.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
671,AL042010,COLIN,2010-08-02,1200,,TD,12.5N,40.7W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
834,AL052010,FIVE,2010-08-10,0600,,LO,25.7N,83.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
982,AL062010,DANIELLE,2010-08-21,1200,,LO,10.7N,31.1W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1113,AL072010,EARL,2010-08-24,0000,,LO,12.4N,19.3W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1233,AL082010,FIONA,2010-08-30,0000,,LO,14.0N,41.8W,25.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1340,AL092010,GASTON,2010-09-01,0000,,LO,12.2N,32.2W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1438,AL102010,HERMINE,2010-09-04,1800,,LO,17.5N,95.6W,20.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1520,AL112010,IGOR,2010-09-08,0600,,TD,14.0N,22.7W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1594,AL122010,JULIA,2010-09-12,0600,,TD,12.9N,20.5W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1658,AL132010,KARL,2010-09-13,1800,,LO,16.3N,78.5W,25.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1714,AL142010,LISA,2010-09-20,0000,,LO,15.2N,32.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1764,AL152010,MATTHEW,2010-09-23,1200,,TD,13.7N,74.8W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1810,AL162010,NICOLE,2010-09-28,0000,,LO,19.4N,84.1W,25.0,1003.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1847,AL172010,OTTO,2010-10-06,0600,,SD,22.0N,67.2W,30.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1876,AL182010,PAULA,2010-10-11,0000,,TD,13.9N,81.8W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1904,AL192010,RICHARD,2010-10-19,1800,,LO,17.2N,83.4W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1927,AL202010,SHARY,2010-10-28,1800,,TD,25.6N,61.2W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1944,AL212010,TOMAS,2010-10-29,0600,,TD,9.0N,53.7W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
159,AL012011,ARLENE,2011-06-28,0600,,LO,19.9N,92.8W,25.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
330,AL022011,BRET,2011-07-16,0600,,LO,30.7N,79.7W,20.0,1014.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
503,AL032011,CINDY,2011-07-20,0600,,TD,33.0N,59.5W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
672,AL042011,DON,2011-07-27,0600,,TD,21.6N,85.7W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
835,AL052011,EMILY,2011-08-02,0000,,TS,14.9N,61.4W,40.0,1007.0,75,0,0,60,0,0,0,0,0,0,0,0,-999
983,AL062011,FRANKLIN,2011-08-12,1200,,LO,34.7N,66.0W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1114,AL072011,GERT,2011-08-13,0600,,LO,26.2N,58.0W,30.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1234,AL082011,HARVEY,2011-08-19,0000,,TD,15.4N,82.0W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1341,AL092011,IRENE,2011-08-21,0000,,TS,15.0N,59.0W,45.0,1006.0,105,0,0,45,0,0,0,0,0,0,0,0,-999
1439,AL102011,TEN,2011-08-25,0000,,TD,12.3N,29.0W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1521,AL112011,JOSE,2011-08-26,1200,,LO,27.3N,59.0W,30.0,1016.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1595,AL122011,KATIA,2011-08-28,0000,,LO,9.5N,19.0W,20.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1928,AL202011,UNNAMED,2011-08-31,1200,,LO,37.1N,64.3W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1659,AL132011,LEE,2011-09-02,0000,,TD,26.6N,91.4W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1715,AL142011,MARIA,2011-09-06,1800,,TD,11.5N,35.9W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1765,AL152011,NATE,2011-09-06,1800,,LO,20.3N,93.9W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1811,AL162011,OPHELIA,2011-09-20,0600,,LO,11.6N,37.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1848,AL172011,PHILIPPE,2011-09-23,0000,,LO,8.3N,17.5W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1877,AL182011,RINA,2011-10-22,0000,,LO,12.7N,81.0W,25.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1905,AL192011,SEAN,2011-11-06,0000,,EX,28.5N,70.0W,45.0,1005.0,400,0,0,0,0,0,0,0,0,0,0,0,-999
160,AL012012,ALBERTO,2012-05-19,0000,,LO,33.1N,77.0W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
331,AL022012,BERYL,2012-05-25,1200,,LO,30.1N,76.1W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
504,AL032012,CHRIS,2012-06-17,0000,,LO,28.8N,68.8W,20.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
673,AL042012,DEBBY,2012-06-23,1200,,TS,25.5N,87.6W,35.0,1002.0,150,150,0,0,0,0,0,0,0,0,0,0,-999
836,AL052012,ERNESTO,2012-08-01,1200,,TD,11.6N,46.7W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
984,AL062012,FLORENCE,2012-08-03,0600,,LO,12.2N,23.1W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1115,AL072012,HELENE,2012-08-09,1800,,TD,13.7N,43.0W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1235,AL082012,GORDON,2012-08-15,1200,,TD,27.6N,54.6W,30.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1342,AL092012,ISAAC,2012-08-20,1200,,LO,15.7N,44.8W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1440,AL102012,JOYCE,2012-08-21,1800,,LO,10.7N,31.7W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1596,AL122012,LESLIE,2012-08-28,1200,,LO,12.9N,27.4W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1522,AL112012,KIRK,2012-08-28,1800,,TD,23.9N,43.4W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1660,AL132012,MICHAEL,2012-09-02,0000,,LO,28.9N,36.7W,20.0,1015.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1716,AL142012,NADINE,2012-09-10,1200,,TD,15.5N,38.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1766,AL152012,OSCAR,2012-10-02,1200,,LO,12.4N,38.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1812,AL162012,PATTY,2012-10-10,1800,,LO,25.5N,72.5W,25.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1849,AL172012,RAFAEL,2012-10-12,1800,,TS,14.7N,62.7W,35.0,1006.0,0,150,0,0,0,0,0,0,0,0,0,0,-999
1906,AL192012,TONY,2012-10-21,1800,,LO,20.1N,50.8W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1878,AL182012,SANDY,2012-10-21,1800,,LO,14.3N,77.4W,25.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
161,AL012013,ANDREA,2013-06-05,1800,,TS,25.1N,86.6W,35.0,1006.0,50,120,0,0,0,0,0,0,0,0,0,0,-999
332,AL022013,BARRY,2013-06-16,0000,,LO,12.4N,81.5W,20.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
505,AL032013,CHANTAL,2013-07-07,1200,,TS,9.3N,41.4W,35.0,1011.0,30,0,0,0,0,0,0,0,0,0,0,0,-999
674,AL042013,DORIAN,2013-07-22,1800,,LO,11.3N,20.0W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
837,AL052013,ERIN,2013-08-15,0000,,TD,13.9N,23.3W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
985,AL062013,FERNAND,2013-08-25,1200,,TD,18.7N,94.2W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1116,AL072013,GABRIELLE,2013-09-04,1800,,TD,16.2N,65.9W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1236,AL082013,EIGHT,2013-09-06,1200,,TD,22.4N,97.4W,30.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1343,AL092013,HUMBERTO,2013-09-08,0000,,LO,13.0N,17.6W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1441,AL102013,INGRID,2013-09-12,0600,,LO,19.3N,92.2W,25.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1523,AL112013,JERRY,2013-09-28,0000,,LO,21.1N,50.0W,30.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1597,AL122013,KAREN,2013-10-03,0600,,TS,21.5N,86.8W,45.0,1006.0,70,70,0,0,0,0,0,0,0,0,0,0,-999
1661,AL132013,LORENZO,2013-10-21,0600,,TD,27.6N,55.9W,30.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1717,AL142013,MELISSA,2013-11-17,0000,,EX,23.9N,52.4W,35.0,1006.0,240,0,0,240,0,0,0,0,0,0,0,0,-999
1767,AL152013,UNNAMED,2013-12-03,1800,,EX,34.3N,27.7W,50.0,1002.0,160,70,210,300,0,0,0,100,0,0,0,0,-999
162,AL012014,ARTHUR,2014-06-28,1800,,LO,32.0N,78.2W,20.0,1017.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
333,AL022014,TWO,2014-07-19,1200,,LO,9.0N,29.0W,20.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
506,AL032014,BERTHA,2014-07-29,0600,,LO,9.6N,37.1W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
675,AL042014,CRISTOBAL,2014-08-23,1800,,TD,21.5N,72.2W,30.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
838,AL052014,DOLLY,2014-09-01,1200,,LO,19.2N,92.3W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
986,AL062014,EDOUARD,2014-09-10,1800,,LO,13.7N,33.2W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1117,AL072014,FAY,2014-10-10,0000,,LO,22.0N,61.2W,35.0,1007.0,120,0,0,120,0,0,0,0,0,0,0,0,-999
1237,AL082014,GONZALO,2014-10-11,1800,,LO,16.4N,54.9W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1344,AL092014,HANNA,2014-10-21,0000,,LO,19.5N,95.3W,25.0,1002.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
163,AL012015,ANA,2015-05-06,0600,,LO,26.8N,79.2W,25.0,1016.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
334,AL022015,BILL,2015-06-16,0000,,TS,27.0N,94.3W,45.0,1005.0,140,130,0,0,0,0,0,0,0,0,0,0,-999
507,AL032015,CLAUDETTE,2015-07-12,0000,,LO,35.4N,75.4W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
676,AL042015,DANNY,2015-08-17,0000,,LO,9.6N,29.3W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
839,AL052015,ERIKA,2015-08-24,1800,,TS,14.3N,45.1W,40.0,1003.0,70,70,0,0,0,0,0,0,0,0,0,0,-999
987,AL062015,FRED,2015-08-30,0000,,TD,11.6N,17.5W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1118,AL072015,GRACE,2015-09-05,0600,,TD,12.0N,23.1W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1238,AL082015,HENRI,2015-09-08,0600,,LO,31.1N,62.2W,20.0,1014.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1442,AL102015,IDA,2015-09-15,1200,,LO,9.4N,24.2W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1345,AL092015,NINE,2015-09-15,0000,,LO,11.5N,40.3W,20.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1524,AL112015,JOAQUIN,2015-09-26,1800,,LO,26.8N,68.7W,20.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1598,AL122015,KATE,2015-11-08,1800,,TD,22.2N,71.5W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
164,AL012016,ALEX,2016-01-07,0000,,EX,26.6N,75.3W,40.0,1010.0,150,0,150,170,0,0,0,0,0,0,0,0,-999
335,AL022016,BONNIE,2016-05-27,0600,,LO,27.2N,72.1W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
508,AL032016,COLIN,2016-06-05,1200,,TD,21.6N,88.0W,30.0,1005.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
677,AL042016,DANIELLE,2016-06-18,1800,,LO,19.4N,91.6W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
840,AL052016,EARL,2016-08-02,0600,,TS,16.3N,77.5W,40.0,1004.0,70,60,0,70,0,0,0,0,0,0,0,0,-999
988,AL062016,FIONA,2016-08-16,1800,,TD,12.0N,32.2W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1119,AL072016,GASTON,2016-08-21,1200,,LO,11.0N,19.4W,20.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1239,AL082016,EIGHT,2016-08-27,0000,,LO,30.7N,65.0W,20.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1346,AL092016,HERMINE,2016-08-28,1800,,TD,23.8N,81.4W,30.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1443,AL102016,IAN,2016-09-12,0000,,LO,20.0N,48.5W,35.0,1007.0,120,0,0,120,0,0,0,0,0,0,0,0,-999
1599,AL122016,KARL,2016-09-12,1800,,LO,13.1N,19.0W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1525,AL112016,JULIA,2016-09-13,0600,L,TD,27.3N,80.2W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1662,AL132016,LISA,2016-09-19,0600,,LO,13.2N,26.7W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1718,AL142016,MATTHEW,2016-09-28,1200,,TS,13.4N,59.8W,50.0,1009.0,180,180,0,90,90,0,0,0,0,0,0,0,-999
1768,AL152016,NICOLE,2016-10-04,0600,,TS,23.2N,59.8W,35.0,1007.0,0,90,0,0,0,0,0,0,0,0,0,0,-999
1813,AL162016,OTTO,2016-11-17,1800,,LO,12.5N,80.7W,20.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
165,AL012017,ARLENE,2017-04-16,0600,,EX,35.8N,50.3W,55.0,992.0,180,180,360,360,90,90,180,180,0,0,0,0,-999
336,AL022017,BRET,2017-06-18,1800,,DB,7.5N,49.6W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
509,AL032017,CINDY,2017-06-19,1800,,DB,23.6N,88.6W,35.0,1003.0,180,0,0,0,0,0,0,0,0,0,0,0,-999
678,AL042017,FOUR,2017-07-05,1200,,LO,11.8N,35.9W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
841,AL052017,DON,2017-07-17,0000,,LO,10.3N,47.7W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
989,AL062017,EMILY,2017-07-30,1800,,TD,28.4N,85.4W,30.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1120,AL072017,FRANKLIN,2017-08-06,1800,,LO,15.5N,81.5W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1240,AL082017,GERT,2017-08-12,0000,,LO,22.4N,66.8W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1347,AL092017,HARVEY,2017-08-16,0600,,LO,13.7N,45.8W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1526,AL112017,IRMA,2017-08-30,0000,,TD,16.1N,26.9W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1600,AL122017,JOSE,2017-09-04,0600,,LO,9.3N,33.5W,20.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1663,AL132017,KATIA,2017-09-05,1200,,TD,22.2N,97.2W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1719,AL142017,LEE,2017-09-14,1800,,TD,10.4N,23.1W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1769,AL152017,MARIA,2017-09-16,1200,,TD,12.2N,49.7W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1814,AL162017,NATE,2017-10-03,1200,,LO,10.7N,80.8W,20.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1850,AL172017,OPHELIA,2017-10-06,1200,,LO,31.8N,39.5W,20.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1879,AL182017,PHILIPPE,2017-10-27,1800,,DB,17.5N,84.2W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1907,AL192017,RINA,2017-11-04,1200,,LO,25.5N,52.3W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
166,AL012018,ALBERTO,2018-05-25,1200,,SD,18.8N,87.1W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
337,AL022018,BERYL,2018-07-04,1200,,TD,10.0N,34.9W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
510,AL032018,CHRIS,2018-07-05,0600,,LO,30.7N,68.5W,20.0,1021.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
679,AL042018,DEBBY,2018-08-02,1800,,EX,41.2N,33.7W,30.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
842,AL052018,ERNESTO,2018-08-15,0000,,LO,36.9N,45.5W,30.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
990,AL062018,FLORENCE,2018-08-30,0600,,LO,12.8N,16.9W,20.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1121,AL072018,GORDON,2018-09-02,1800,,DB,22.4N,77.0W,25.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1348,AL092018,ISAAC,2018-09-07,1200,,TD,13.5N,35.0W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1241,AL082018,HELENE,2018-09-07,1200,,TD,13.4N,16.8W,30.0,1004.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1444,AL102018,JOYCE,2018-09-12,0000,,EX,37.0N,39.8W,45.0,1012.0,0,0,0,120,0,0,0,0,0,0,0,0,-999
1527,AL112018,ELEVEN,2018-09-21,1800,,TD,12.9N,52.5W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1601,AL122018,KIRK,2018-09-22,0600,,TD,7.7N,21.8W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1664,AL132018,LESLIE,2018-09-22,0000,,EX,35.0N,45.0W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1720,AL142018,MICHAEL,2018-10-06,1800,,LO,17.8N,86.6W,25.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1770,AL152018,NADINE,2018-10-08,1200,,LO,9.3N,26.7W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1815,AL162018,OSCAR,2018-10-26,1800,,SS,25.4N,45.3W,35.0,1006.0,80,80,0,0,0,0,0,0,0,0,0,0,-999
167,AL012019,ANDREA,2019-05-20,1800,,SS,28.1N,68.6W,35.0,1008.0,60,0,0,0,0,0,0,0,0,0,0,0,-999
338,AL022019,BARRY,2019-07-10,1200,,DB,28.5N,86.5W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
511,AL032019,THREE,2019-07-22,1200,,TD,24.6N,77.4W,25.0,1013.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
680,AL042019,CHANTAL,2019-08-20,1800,,TD,40.1N,59.7W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
843,AL052019,DORIAN,2019-08-24,0600,,TD,10.3N,46.4W,25.0,1011.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
991,AL062019,ERIN,2019-08-26,1200,,TD,31.7N,72.7W,30.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1242,AL082019,GABRIELLE,2019-09-03,0000,,LO,16.1N,30.1W,25.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1122,AL072019,FERNAND,2019-09-03,0600,,DB,23.6N,94.0W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1349,AL092019,HUMBERTO,2019-09-12,1200,,LO,23.0N,74.2W,25.0,1010.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1445,AL102019,JERRY,2019-09-17,0000,,LO,12.6N,42.6W,25.0,1009.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1528,AL112019,IMELDA,2019-09-17,1200,,TD,28.3N,95.7W,30.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1602,AL122019,KAREN,2019-09-22,0000,,TD,11.5N,58.8W,30.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1665,AL132019,LORENZO,2019-09-22,1800,,LO,10.9N,18.8W,25.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1721,AL142019,MELISSA,2019-10-08,1800,,EX,35.0N,74.1W,40.0,1009.0,240,0,0,0,0,0,0,0,0,0,0,0,-999
1771,AL152019,FIFTEEN,2019-10-14,1200,,TD,12.6N,19.3W,30.0,1006.0,0,0,0,0,0,0,0,0,0,0,0,0,-999
1816,AL162019,NESTOR,2019-10-17,1200,,DB,22.2N,95.7W,35.0,1007.0,0,0,0,60,0,0,0,0,0,0,0,0,-999
1880,AL182019,PABLO,2019-10-23,1800,,EX,40.0N,38.3W,40.0,1000.0,120,0,0,120,0,0,0,0,0,0,0,0,-999
1851,AL172019,OLGA,2019-10-25,1200,,TS,24.7N,94.8W,35.0,1004.0,80,0,0,0,0,0,0,0,0,0,0,0,-999
